team_id,player_ID,name,total_matches,gold,wards,item0,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item36,item37,item38,item39,item40,item41,item42,item43,item44,item46,item48,item50,item51,item52,item53,item54,item55,item56,item57,item58,item59,item60,item61,item63,item65,item67,item69,item71,item73,item75,item77,item79,item81,item86,item88,item90,item92,item94,item96,item98,item100,item102,item104,item106,item108,item110,item112,item114,item116,item117,item118,item119,item121,item123,item125,item127,item129,item131,item133,item135,item136,item137,item139,item141,item143,item145,item147,item149,item151,item152,item154,item156,item158,item160,item162,item164,item166,item168,item170,item172,item174,item176,item178,item180,item181,item182,item185,item187,item188,item190,item193,item194,item196,item201,item202,item203,item204,item206,item208,item210,item212,item214,item215,item216,item218,item220,item223,item225,item226,item229,item231,item232,item235,item236,item237,item239,item240,item241,item242,item244,item247,item248,item249,item250,item252,item254,item256,item257,item259,item260,item261,item263,item265,item267,item269,item273,item277,item279,avg_gold,avg_wards
15,94296097,xNova,110,30856,1051.0,94.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,23.0,13.0,9.0,0.0,0.0,76.0,120.0,40.0,10.0,2.0,24.0,0.0,29.0,13.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,0.0,6.0,39.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,20.0,4.0,9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,40.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,280.5090909090909,9.554545454545455
726228,107803494,Ori,108,55865,53.0,13.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,32.0,7.0,0.0,0.0,11.0,1.0,34.0,0.0,0.0,0.0,7.0,53.0,0.0,0.0,0.0,9.0,15.0,43.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,103.0,1.0,0.0,0.0,0.0,8.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,72.0,4.0,2.0,2.0,9.0,0.0,2.0,0.0,76.0,4.0,0.0,22.0,4.0,15.0,0.0,6.0,0.0,15.0,2.0,9.0,0.0,15.0,6.0,12.0,4.0,0.0,2.0,11.0,8.0,41.0,2.0,2.0,12.0,5.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,8.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,517.2685185185185,0.49074074074074076
726228,137193239,Paparazi灬,111,67381,13.0,3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,5.0,53.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,7.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,10.0,9.0,2.0,8.0,136.0,17.0,0.0,8.0,0.0,20.0,6.0,2.0,0.0,6.0,3.0,12.0,0.0,5.0,30.0,6.0,2.0,21.0,62.0,2.0,2.0,5.0,6.0,6.0,12.0,28.0,0.0,0.0,10.0,4.0,8.0,11.0,16.0,4.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0360360360361,0.11711711711711711
726228,139937922,Yang,90,39032,37.0,31.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,11.0,20.0,2.0,0.0,2.0,3.0,57.0,3.0,0.0,2.0,3.0,14.0,0.0,0.0,0.0,37.0,15.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,3.0,0.0,26.0,2.0,6.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,22.0,13.0,1.0,0.0,14.0,5.0,6.0,6.0,20.0,0.0,0.0,10.0,0.0,0.0,4.0,13.0,0.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,11.0,1.0,6.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.68888888888887,0.4111111111111111
726228,182331313,Fade,91,30382,228.0,63.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,3.0,0.0,1.0,75.0,39.0,2.0,0.0,0.0,27.0,0.0,1.0,5.0,0.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,5.0,0.0,2.0,4.0,61.0,0.0,9.0,0.0,28.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,64.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,333.86813186813185,2.5054945054945055
1883502,132851371,RAMZeS666,126,78053,16.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,18.0,34.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2.0,0.0,2.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,4.0,1.0,10.0,12.0,128.0,26.0,0.0,3.0,3.0,48.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,12.0,33.0,0.0,0.0,7.0,82.0,0.0,4.0,9.0,15.0,7.0,7.0,32.0,0.0,4.0,7.0,5.0,10.0,15.0,23.0,9.0,12.0,4.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,619.468253968254,0.12698412698412698
1883502,106573901,No[o]ne-,122,65692,32.0,17.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,4.0,0.0,69.0,7.0,3.0,0.0,3.0,23.0,0.0,0.0,0.0,23.0,21.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,116.0,2.0,0.0,0.0,0.0,4.0,15.0,42.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,8.0,8.0,30.0,12.0,4.0,2.0,41.0,1.0,4.0,1.0,72.0,4.0,0.0,12.0,14.0,31.0,0.0,2.0,1.0,4.0,2.0,8.0,0.0,10.0,3.0,5.0,0.0,1.0,8.0,3.0,6.0,25.0,1.0,2.0,5.0,8.0,0.0,5.0,4.0,8.0,1.0,1.0,3.0,1.0,5.0,6.0,0.0,3.0,12.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,8.0,28.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,8.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,14.0,0.0,6.0,0.0,17.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,2.0,0.0,538.4590163934427,0.26229508196721313
1883502,92423451,9pasha,118,50557,13.0,33.0,152.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,3.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,23.0,0.0,0.0,0.0,2.0,36.0,1.0,2.0,0.0,9.0,17.0,0.0,0.0,0.0,55.0,19.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,42.0,12.0,0.0,1.0,0.0,7.0,0.0,9.0,8.0,11.0,2.0,0.0,20.0,9.0,0.0,5.0,0.0,16.0,30.0,2.0,4.0,16.0,7.0,3.0,0.0,29.0,0.0,0.0,20.0,0.0,5.0,8.0,14.0,2.0,4.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,17.0,1.0,0.0,2.0,0.0,0.0,22.0,9.0,0.0,1.0,0.0,1.0,0.0,31.0,12.0,0.0,6.0,9.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,8.0,32.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0,27.0,11.0,11.0,2.0,1.0,0.0,0.0,1.0,0.0,34.0,4.0,0.0,0.0,3.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,428.4491525423729,0.11016949152542373
1883502,134556694,Solo,126,35579,1246.0,284.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,5.0,9.0,0.0,0.0,3.0,133.0,28.0,5.0,6.0,10.0,0.0,28.0,4.0,2.0,57.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,28.0,2.0,0.0,0.0,14.0,2.0,4.0,3.0,15.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,30.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,20.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,74.0,0.0,0.0,2.0,0.0,0.0,50.0,2.0,0.0,2.0,0.0,4.0,1.0,20.0,6.0,0.0,0.0,0.0,0.0,282.37301587301585,9.88888888888889
1883502,159020918,RodjER,126,39117,377.0,99.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,17.0,22.0,0.0,0.0,2.0,19.0,83.0,15.0,10.0,5.0,69.0,10.0,4.0,21.0,0.0,58.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,3.0,18.0,7.0,0.0,1.0,0.0,2.0,0.0,11.0,11.0,7.0,4.0,0.0,0.0,55.0,0.0,2.0,0.0,37.0,34.0,0.0,0.0,13.0,0.0,1.0,0.0,6.0,0.0,0.0,10.0,0.0,2.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,24.0,17.0,0.0,7.0,4.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,2.0,79.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,3.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,38.0,1.0,0.0,0.0,0.0,310.45238095238096,2.992063492063492
350190,102099826,DJ,109,37030,276.0,53.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,30.0,23.0,0.0,0.0,0.0,14.0,156.0,4.0,7.0,0.0,30.0,16.0,4.0,2.0,0.0,50.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,2.0,1.0,7.0,26.0,0.0,18.0,0.0,19.0,26.0,0.0,0.0,20.0,6.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.0,0.0,2.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,117.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,339.72477064220186,2.532110091743119
350190,154715080,Abed,106,59834,47.0,22.0,88.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,23.0,3.0,1.0,0.0,2.0,4.0,19.0,1.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,16.0,19.0,40.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,2.0,4.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,8.0,5.0,4.0,0.0,26.0,12.0,18.0,4.0,2.0,4.0,36.0,8.0,8.0,2.0,111.0,5.0,0.0,15.0,12.0,9.0,0.0,0.0,2.0,5.0,0.0,9.0,0.0,5.0,4.0,16.0,0.0,2.0,15.0,0.0,4.0,19.0,4.0,2.0,12.0,2.0,0.0,11.0,10.0,24.0,2.0,1.0,4.0,11.0,10.0,2.0,0.0,2.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,14.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,8.0,0.0,2.0,0.0,12.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,564.4716981132076,0.44339622641509435
350190,101450083,MP,55,28868,8.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0,12.0,36.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,6.0,7.0,2.0,5.0,0.0,17.0,2.0,1.0,8.0,10.0,4.0,7.0,5.0,0.0,0.0,17.0,2.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,524.8727272727273,0.14545454545454545
350190,100471531,JAbz,106,31979,502.0,116.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,14.0,2.0,0.0,0.0,77.0,77.0,3.0,14.0,4.0,23.0,4.0,15.0,35.0,0.0,71.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,1.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,0.0,9.0,34.0,5.0,6.0,0.0,10.0,35.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,17.0,2.0,9.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,42.0,3.0,1.0,22.0,0.0,4.0,0.0,4.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,301.688679245283,4.735849056603773
350190,84772440,iceiceice,111,50886,12.0,34.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,2.0,0.0,6.0,96.0,1.0,2.0,0.0,15.0,6.0,0.0,2.0,0.0,70.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,36.0,5.0,0.0,4.0,0.0,8.0,0.0,3.0,6.0,21.0,2.0,3.0,37.0,0.0,0.0,1.0,3.0,19.0,3.0,2.0,1.0,20.0,6.0,6.0,16.0,40.0,2.0,0.0,8.0,1.0,8.0,11.0,20.0,0.0,23.0,0.0,0.0,0.0,26.0,2.0,0.0,7.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,27.0,10.0,2.0,1.0,0.0,7.0,0.0,27.0,14.0,0.0,12.0,9.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,27.0,12.0,0.0,2.0,0.0,0.0,1.0,4.0,12.0,4.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,458.43243243243245,0.10810810810810811
